"Monitoring Point ID","Monitoring Point Name","Latitude","Longitude","Located on Feature Name","Located on Type","Drainage Region Name","Feature Reference Code","Monitoring Active","Sample Start Date","Sample Start Time","Sample End Date","Sample End Time","Time Interval","Sample Start Depth","Sample End Depth","Depth Interval","Preservative","Action Type","Al-Diss-Water (ALUMINIUM) (mg/L) Result","Al-Diss-Water (ALUMINIUM) (mg/L) Detection Limit","Al-Diss-Water (ALUMINIUM) (mg/L) Greater Than","As-Diss-Water (ARSENIC) (mg/L) Result","As-Diss-Water (ARSENIC) (mg/L) Detection Limit","As-Diss-Water (ARSENIC) (mg/L) Greater Than","B-Diss-Water (BORON) (mg/L) Result","B-Diss-Water (BORON) (mg/L) Detection Limit","B-Diss-Water (BORON) (mg/L) Greater Than","Ba-Diss-Water (BARIUM) (mg/L) Result","Ba-Diss-Water (BARIUM) (mg/L) Detection Limit","Ba-Diss-Water (BARIUM) (mg/L) Greater Than","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Result","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Detection Limit","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Greater Than","Cd-Diss-Water (CADMIUM) (mg/L) Result","Cd-Diss-Water (CADMIUM) (mg/L) Detection Limit","Cd-Diss-Water (CADMIUM) (mg/L) Greater Than","Cr-Diss-Water (CHROMIUM) (mg/L) Result","Cr-Diss-Water (CHROMIUM) (mg/L) Detection Limit","Cr-Diss-Water (CHROMIUM) (mg/L) Greater Than","Cu-Diss-Water (COPPER) (mg/L) Result","Cu-Diss-Water (COPPER) (mg/L) Detection Limit","Cu-Diss-Water (COPPER) (mg/L) Greater Than","Fe-Diss-Water (IRON) (mg/L) Result","Fe-Diss-Water (IRON) (mg/L) Detection Limit","Fe-Diss-Water (IRON) (mg/L) Greater Than","Mn-Diss-Water (MANGANESE) (mg/L) Result","Mn-Diss-Water (MANGANESE) (mg/L) Detection Limit","Mn-Diss-Water (MANGANESE) (mg/L) Greater Than","Mo-Diss-Water (MOLYBDENUM) (mg/L) Result","Mo-Diss-Water (MOLYBDENUM) (mg/L) Detection Limit","Mo-Diss-Water (MOLYBDENUM) (mg/L) Greater Than","Ni-Diss-Water (NICKEL) (mg/L) Result","Ni-Diss-Water (NICKEL) (mg/L) Detection Limit","Ni-Diss-Water (NICKEL) (mg/L) Greater Than","Pb-Diss-Water (LEAD) (mg/L) Result","Pb-Diss-Water (LEAD) (mg/L) Detection Limit","Pb-Diss-Water (LEAD) (mg/L) Greater Than","Sr-Diss-Water (STRONTIUM) (mg/L) Result","Sr-Diss-Water (STRONTIUM) (mg/L) Detection Limit","Sr-Diss-Water (STRONTIUM) (mg/L) Greater Than","V-Diss-Water (VANADIUM) (mg/L) Result","V-Diss-Water (VANADIUM) (mg/L) Detection Limit","V-Diss-Water (VANADIUM) (mg/L) Greater Than","Zn-Diss-Water (ZINC) (mg/L) Result","Zn-Diss-Water (ZINC) (mg/L) Detection Limit","Zn-Diss-Water (ZINC) (mg/L) Greater Than","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Result","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Detection Limit","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Greater Than","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Result","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Detection Limit","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Greater Than","Eh-Phys-Water (REDOX POTENTIAL) (mV) Result","Eh-Phys-Water (REDOX POTENTIAL) (mV) Detection Limit","Eh-Phys-Water (REDOX POTENTIAL) (mV) Greater Than","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Result","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Counting Stat","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Greater Than","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Result","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Detection Limit","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Greater Than","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Result","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Detection Limit","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Greater Than","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Result","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Detection Limit","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Greater Than","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Result","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Detection Limit","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Greater Than","TEMP-Phys-Water (TEMPERATURE) (°C) Result","TEMP-Phys-Water (TEMPERATURE) (°C) Detection Limit","TEMP-Phys-Water (TEMPERATURE) (°C) Greater Than"
"90075","ZQMLRE2 2426CC00323 LEHURUTSHE - 08-71524","-24.791667","26.075","ZQMLRE2 LEHURUTSHE                                                                                  ","Borehole","A10C","","No","2002-09-19","09:45:00","","","","","","","NONE","Sample","0.026","0.052","","0.064","0.127","","0.006","0.012","","0.007","0.013","","","","","0.004","0.008","","0.003","0.005","","0.006","0.011","","0.003","0.005","","0.001","0.001","","0.012","0.023","","0.032","0.015","","0.036","0.071","","0.182","0.001","","0.008","0.007","","0.11","0.007","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90075","ZQMLRE2 2426CC00323 LEHURUTSHE - 08-71524","-24.791667","26.075","ZQMLRE2 LEHURUTSHE                                                                                  ","Borehole","A10C","","No","2006-10-03","10:00:00","","","","","","","NONE","Sample","0.043","0.002","","0.002","0.004","","0.009","0.018","","0.005","0.001","","","","","0.001","0.001","","0.009","0.001","","0.005","0.001","","0.019","0.012","","0.002","0.001","","0.002","0.003","","0.006","0.012","","0.002","0.004","","0.056","0.001","","0.001","0.001","","0.715","0.001","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90075","ZQMLRE2 2426CC00323 LEHURUTSHE - 08-71524","-24.791667","26.075","ZQMLRE2 LEHURUTSHE                                                                                  ","Borehole","A10C","","No","2006-10-03","11:35:00","","","","","","","NOT APPLICABLE","Observation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.4","",""
"90075","ZQMLRE2 2426CC00323 LEHURUTSHE - 08-71524","-24.791667","26.075","ZQMLRE2 LEHURUTSHE                                                                                  ","Borehole","A10C","","No","2007-05-17","10:25:00","","","","","","","NOT APPLICABLE","Observation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4","",""
"90075","ZQMLRE2 2426CC00323 LEHURUTSHE - 08-71524","-24.791667","26.075","ZQMLRE2 LEHURUTSHE                                                                                  ","Borehole","A10C","","No","2007-08-29","10:00:00","","","","","","","NOT APPLICABLE","Observation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7","",""
"90075","ZQMLRE2 2426CC00323 LEHURUTSHE - 08-71524","-24.791667","26.075","ZQMLRE2 LEHURUTSHE                                                                                  ","Borehole","A10C","","No","2008-04-16","12:13:00","","","","","","","NOT APPLICABLE","Observation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8","",""
"90076","ZQMLRE3 VINKRIVIER - LEHURUTSHE","-24.788056","26.075","ZQMLRE3 VINKRIVIER - LEHURUTSHE                                                                     ","Borehole","A10C","","No","1998-09-23","11:30:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9","0.1",""
"90076","ZQMLRE3 VINKRIVIER - LEHURUTSHE","-24.788056","26.075","ZQMLRE3 VINKRIVIER - LEHURUTSHE                                                                     ","Borehole","A10C","","No","1999-04-14","15:20:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8","0.1",""
"90076","ZQMLRE3 VINKRIVIER - LEHURUTSHE","-24.788056","26.075","ZQMLRE3 VINKRIVIER - LEHURUTSHE                                                                     ","Borehole","A10C","","No","1999-06-14","15:20:00","","","","0","","","NONE","Sample","0.243","0.02","","0.025","0.05","","1.38","0.003","","0.001","0.001","","","","","0.001","0.002","","0.002","0.003","","0.001","0.002","","0.233","0.003","","0.001","0.001","","0.003","0.005","","0.003","0.006","","0.008","0.015","","0.083","0.001","","0.001","0.002","","0.002","0.004","","","","","","","","","","","","","","","","","","","","","","","","","","23.8","0.1",""
"90109","ZQMMLO1 2525CD00053 DE DAM VAN METSUGO MOLOPO-MADIBE","-25.405278","25.931944","ZQMMLO1 DE DAM VAN METSUGO MOLOPO                                                                   ","Borehole","A31H","","No","1997-10-07","11:24:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","0.1",""
"90109","ZQMMLO1 2525CD00053 DE DAM VAN METSUGO MOLOPO-MADIBE","-25.405278","25.931944","ZQMMLO1 DE DAM VAN METSUGO MOLOPO                                                                   ","Borehole","A31H","","No","1998-09-15","08:00:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6","0.1",""
"90109","ZQMMLO1 2525CD00053 DE DAM VAN METSUGO MOLOPO-MADIBE","-25.405278","25.931944","ZQMMLO1 DE DAM VAN METSUGO MOLOPO                                                                   ","Borehole","A31H","","No","1999-04-26","10:10:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.9","0.1",""
"90109","ZQMMLO1 2525CD00053 DE DAM VAN METSUGO MOLOPO-MADIBE","-25.405278","25.931944","ZQMMLO1 DE DAM VAN METSUGO MOLOPO                                                                   ","Borehole","A31H","","No","1999-04-26","10:11:00","","","","0","","","NONE","Sample","0.01","0.02","","0.025","0.05","","0.002","0.003","","0.102","0.001","","","","","0.001","0.002","","0.002","0.003","","0.001","0.002","","0.002","0.003","","0.001","0.001","","0.003","0.005","","0.003","0.006","","0.008","0.015","","0.272","0.001","","0.001","0.002","","0.049","0.004","","","","","","","","","","","","","","","","","","","","","","","","","","22.9","0.1",""
"90109","ZQMMLO1 2525CD00053 DE DAM VAN METSUGO MOLOPO-MADIBE","-25.405278","25.931944","ZQMMLO1 DE DAM VAN METSUGO MOLOPO                                                                   ","Borehole","A31H","","No","1999-09-16","11:31:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","0.1",""
"90109","ZQMMLO1 2525CD00053 DE DAM VAN METSUGO MOLOPO-MADIBE","-25.405278","25.931944","ZQMMLO1 DE DAM VAN METSUGO MOLOPO                                                                   ","Borehole","A31H","","No","2002-09-21","15:40:00","","","","","","","NONE","Sample","0.026","0.052","","0.064","0.127","","0.006","0.012","","0.057","0.013","","","","","0.004","0.008","","0.003","0.005","","0.006","0.011","","0.003","0.005","","0.001","0.001","","0.006","0.012","","0.008","0.015","","0.036","0.071","","0.275","0.001","","0.004","0.007","","0.439","0.007","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90109","ZQMMLO1 2525CD00053 DE DAM VAN METSUGO MOLOPO-MADIBE","-25.405278","25.931944","ZQMMLO1 DE DAM VAN METSUGO MOLOPO                                                                   ","Borehole","A31H","","No","2006-10-19","10:00:00","","","","","","","NONE","Sample","0.035","0.07","","0.103","0.205","","0.017","0.011","","0.206","0.002","","","","","0.005","0.01","","0.008","0.005","","0.024","0.011","","0.024","0.012","","0.001","0.001","","0.016","0.031","","0.004","0.008","","0.054","0.107","","0.467","0.001","","0.003","0.005","","0.055","0.003","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90109","ZQMMLO1 2525CD00053 DE DAM VAN METSUGO MOLOPO-MADIBE","-25.405278","25.931944","ZQMMLO1 DE DAM VAN METSUGO MOLOPO                                                                   ","Borehole","A31H","","No","2006-10-19","10:25:00","","","","","","","NOT APPLICABLE","Observation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","",""
"90109","ZQMMLO1 2525CD00053 DE DAM VAN METSUGO MOLOPO-MADIBE","-25.405278","25.931944","ZQMMLO1 DE DAM VAN METSUGO MOLOPO                                                                   ","Borehole","A31H","","No","2007-05-29","12:00:00","","","","","","","NOT APPLICABLE","Observation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6","",""
"90109","ZQMMLO1 2525CD00053 DE DAM VAN METSUGO MOLOPO-MADIBE","-25.405278","25.931944","ZQMMLO1 DE DAM VAN METSUGO MOLOPO                                                                   ","Borehole","A31H","","No","2007-08-29","13:25:00","","","","","","","NOT APPLICABLE","Observation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7","",""
"90109","ZQMMLO1 2525CD00053 DE DAM VAN METSUGO MOLOPO-MADIBE","-25.405278","25.931944","ZQMMLO1 DE DAM VAN METSUGO MOLOPO                                                                   ","Borehole","A31H","","No","2008-04-22","11:55:00","","","","","","","NOT APPLICABLE","Observation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6","",""
"90298","A3H011Q01 VERGENOEGD EYE AT VERGENOEGD","-25.604167","25.991389","VERGENOEGD EYE (A3)                                                                                 ","Spring/Eye","A31D","","No","1992-08-26","12:00:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.2","","0.001","0.001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90299","A3H012Q01 KLAARSTROOM EYE AT KLAARSTROOM","-25.551667","25.9975","KLAARSTROOM EYE (A3)                                                                                ","Spring/Eye","A31D","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1980-04-17","15:15:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1980-05-15","15:25:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1980-06-13","10:25:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1980-07-10","11:10:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.5","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1980-08-14","13:40:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1980-09-12","10:10:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1980-10-09","11:40:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1980-11-06","16:25:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1981-01-02","11:25:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1981-02-05","16:25:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1981-03-05","14:05:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1981-04-03","09:45:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1981-06-04","14:50:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1981-08-06","17:25:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1981-09-11","12:40:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1981-12-05","11:35:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1982-01-15","16:50:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1982-02-10","15:35:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1982-04-10","12:25:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1982-05-14","17:20:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1982-06-18","17:00:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1982-07-09","15:59:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1982-08-13","16:15:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1982-09-17","15:50:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1982-11-20","15:30:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1982-12-24","16:40:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1983-01-21","15:20:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1983-04-22","15:20:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1983-08-20","12:45:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1983-10-15","11:15:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","0.1",""
"90300","A3H013Q01 MALMANIE-EYE AT MALMANIELOOP 66JO","-25.647222","25.948889","MALMANIE-EYE AT MALMANIELOOP (A3)","Spring/Eye","A31C","","No","1984-01-06","16:15:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","0.1",""
